Rest,2022-11-17 20:30:00+01:00,2022-11-18 04:00:00+01:00,None,None
Rest,2022-11-28 20:30:00+01:00,2022-11-29 04:00:00+01:00,None,None
Rest,2022-12-05 22:00:00+01:00,2022-12-06 05:30:00+01:00,None,None
REST,2022-12-18 13:00:00+00:00,2022-12-18 14:00:00+00:00,None,None
REST,2023-01-01 13:00:00+00:00,2023-01-01 14:00:00+00:00,None,None
REST,2023-01-13 13:00:00+00:00,2023-01-13 14:00:00+00:00,None,None
REST,2023-01-28 13:00:00+00:00,2023-01-28 14:00:00+00:00,None,None
REST,2023-02-04 12:30:00+00:00,2023-02-04 13:30:00+00:00,None,None
Förkylningssymtom,2023-02-02 12:30:00+00:00,2023-02-02 13:30:00+00:00,None,None
Förkylningssymtom,2023-02-03 12:30:00+00:00,2023-02-03 13:30:00+00:00,None,None
REST,2023-02-05 12:30:00+00:00,2023-02-05 13:30:00+00:00,None,None
REST,2023-02-10 12:30:00+00:00,2023-02-10 14:00:00+00:00,None,None
REST,2023-02-12 12:30:00+00:00,2023-02-12 14:00:00+00:00,None,None
REST,2023-02-18 12:00:00+00:00,2023-02-18 13:30:00+00:00,None,None
REST (Dålig sömn),2023-03-04 13:00:00+00:00,2023-03-04 14:00:00+00:00,None,None
REST (Dålig sömn),2023-03-05 13:00:00+00:00,2023-03-05 14:00:00+00:00,None,None
Rest,2023-03-26 12:00:00+00:00,2023-03-26 13:00:00+00:00,None,None
REST,2023-03-01 14:00:00+01:00,2023-03-01 15:00:00+01:00,None,None
REST,2023-03-01 14:00:00+01:00,2023-03-01 15:00:00+01:00,None,None
REST,2023-03-17 06:00:00+01:00,2023-03-17 07:00:00+01:00,None,None
REST,2023-03-23 14:00:00+01:00,2023-03-23 15:00:00+01:00,None,None
REST,2023-04-05 17:00:00+00:00,2023-04-05 18:00:00+00:00,None,None
Rest,2022-12-11 20:30:00+01:00,2022-12-12 04:00:00+01:00,None,None
REST,2023-04-14 12:00:00+00:00,2023-04-14 13:00:00+00:00,None,None
Rest,2023-04-03 22:00:00+02:00,2023-04-04 05:30:00+02:00,None,None
Rest,2023-04-23 20:30:00+02:00,2023-04-24 04:00:00+02:00,None,None
Rest,2023-05-01 22:30:00+02:00,2023-05-02 06:00:00+02:00,None,None
Rest,2024-01-13 13:30:00+00:00,2024-01-13 14:30:00+00:00,None,None
Rest,2023-07-23 20:30:00+02:00,2023-07-24 04:00:00+02:00,None,None
Rest,2024-03-30 20:30:00+01:00,2024-03-31 04:00:00+02:00,None,None
Rest,2024-03-31 20:30:00+02:00,2024-04-01 04:00:00+02:00,None,None
Rest,2024-04-21 20:30:00+02:00,2024-04-22 04:00:00+02:00,None,None
Rest,2024-04-28 20:30:00+02:00,2024-04-29 04:30:00+02:00,None,None
Rest,2024-07-21 21:00:00+02:00,2024-07-22 05:00:00+02:00,None,None
Rest,2024-04-29 21:00:00+02:00,2024-04-30 05:00:00+02:00,None,None
REST,2024-08-23 13:00:00+00:00,2024-08-23 14:00:00+00:00,None,None
Rest,2024-07-22 20:00:00+02:00,2024-07-23 04:00:00+02:00,None,None
SLEEP,2024-11-03 19:39:00+01:00,2024-11-04 04:11:00+01:00,None,None
SLEEP,2024-11-04 19:53:00+01:00,2024-11-05 04:16:00+01:00,None,None
SLEEP,2024-11-05 20:00:00+01:00,2024-11-06 04:12:00+01:00,None,None
SLEEP,2024-11-06 20:40:00+01:00,2024-11-07 05:22:00+01:00,None,None
SLEEP,2024-11-07 20:00:00+01:00,2024-11-08 04:00:00+01:00,None,None
